ticket_id,customer_id,date,topic,text,status,priority,resolved_in_days
6700110b-56b6-494a-96a6-3d86b5104162,CUST_00911,2025-04-06,billing,I cancelled but was still billed. Please reverse this charge.,pending,high,10.0
f7e111fb-e7df-4fab-9b2e-033b81a07793,CUST_00911,2025-09-18,technical,Reports are not loading and just show a blank screen.,pending,high,9.0
889e6520-fd1a-4753-ae0b-fef739372b9f,CUST_00911,2025-10-21,billing,I was charged twice this month and need a refund immediately.,open,high,
39b75ecf-d137-47f9-a0f9-a7e7b0ad33c4,CUST_00911,2025-12-02,technical,The app crashes every time I try to run payroll.,pending,medium,1.0
89171e0d-64d1-4114-93c0-13121bdf5ddf,CUST_00911,2025-10-12,technical,The app crashes every time I try to run payroll.,pending,high,1.0
5819058b-7b1d-4b02-b0fb-b86fbe9537df,CUST_00912,2025-09-08,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,10.0
132d1d01-f444-4f50-80ef-f329a84a10a4,CUST_00912,2026-03-21,account,How do I add a second user to my account?,open,high,6.0
bd074999-ac35-4b3d-9305-de511a496105,CUST_00912,2025-12-22,account,Can I downgrade my plan and keep my data?,pending,low,8.0
5785e503-12ad-4221-a5cc-922211044db5,CUST_00912,2026-04-21,billing,I was charged twice this month and need a refund immediately.,open,high,10.0
dff7ca9b-6a9d-4152-a861-0a5faf3d674c,CUST_00914,2024-09-05,billing,I cancelled but was still billed. Please reverse this charge.,open,low,3.0
2f77f39d-2172-4d9a-9a23-cd9db7ece67b,CUST_00914,2025-09-19,feature,Please add a dark mode to the dashboard.,resolved,high,8.0
487bd56c-d13f-4f91-b4b7-6772e8d72718,CUST_00915,2025-01-30,account,I need to update my business address and tax ID.,open,high,1.0
40cdf02c-2dd9-41a7-8bf7-a8db9368c8f2,CUST_00916,2026-04-09,billing,I was charged twice this month and need a refund immediately.,pending,low,
558c948b-63cd-4525-afac-b8b4fd0aaf33,CUST_00916,2026-01-01,billing,I cancelled but was still billed. Please reverse this charge.,pending,high,12.0
bbd4ef8a-297f-446f-bbf9-db18d18503c9,CUST_00916,2026-05-21,feature,Is there a way to export data to Excel automatically?,pending,medium,
cb56b342-e585-4515-bf1c-df20a0f5541c,CUST_00917,2026-04-21,account,How do I add a second user to my account?,resolved,low,5.0
ffc48333-f743-4729-aba5-1fda2e45a07b,CUST_00917,2026-03-16,technical,The app crashes every time I try to run payroll.,resolved,low,3.0
7d38032b-410a-4830-bb7e-044187c9c97e,CUST_00917,2026-04-27,billing,Why did my subscription price increase without notice?,pending,low,7.0
379d5a97-0b56-4715-b280-44264ac18646,CUST_00919,2026-05-05,billing,Why did my subscription price increase without notice?,resolved,low,
6852aa2d-c935-4d29-b32d-164778886056,CUST_00920,2026-04-13,technical,"I cannot log in to my account, password reset is not working.",pending,high,1.0
97799a95-2594-493e-8370-6ee07bcd9e07,CUST_00920,2025-12-10,account,Can I downgrade my plan and keep my data?,pending,high,8.0
a6fa1cb8-72fe-4fe0-9f9d-449d3b573851,CUST_00920,2026-01-16,feature,I need the ability to set recurring transactions.,pending,high,
89c9db89-51b2-4c87-9e42-90dc01019ba3,CUST_00920,2025-12-12,billing,I was charged twice this month and need a refund immediately.,open,low,12.0
e83cb5bf-94ad-4f41-8e0b-569f20a4ceb9,CUST_00920,2025-11-11,billing,Why did my subscription price increase without notice?,open,high,9.0
8c492132-f9b4-405a-918d-8f7f36880c90,CUST_00920,2026-01-05,technical,"I cannot log in to my account, password reset is not working.",pending,medium,
5228a9ee-425d-4a82-b685-4afbef5682f4,CUST_00920,2026-05-10,account,Can I downgrade my plan and keep my data?,resolved,low,3.0
6391811e-635e-4e12-be8a-14fdb07e7408,CUST_00920,2025-11-25,billing,"My invoice shows the wrong amount, please help.",open,low,8.0
98f32d18-ea8d-432b-8550-30f57113e0c2,CUST_00921,2025-07-12,account,How do I add a second user to my account?,open,low,3.0
9012241a-a1fd-4927-b304-36b8ed18d4d3,CUST_00921,2025-07-10,billing,I cancelled but was still billed. Please reverse this charge.,open,high,8.0
a09532cc-a9dc-4f85-89d9-30ac8812aa83,CUST_00921,2024-10-30,billing,I was charged twice this month and need a refund immediately.,pending,medium,10.0
1e06e7fb-d7b3-47e1-b41e-3925b1a50390,CUST_00922,2026-05-11,technical,The app crashes every time I try to run payroll.,open,low,4.0
8e31adf0-70c5-4c73-9707-c5857e1bab31,CUST_00922,2026-05-18,billing,Why did my subscription price increase without notice?,resolved,low,6.0
71389744-d7d5-41fb-bdce-e4d4fcc2125e,CUST_00922,2026-04-30,technical,My bank connection keeps disconnecting every few days.,open,high,9.0
ec780265-5c5e-421e-a64b-964e17e68431,CUST_00922,2026-04-24,billing,I was charged twice this month and need a refund immediately.,resolved,high,13.0
5408cdc4-1c2b-433f-ac51-86c0ead5d967,CUST_00922,2026-05-09,feature,I need the ability to set recurring transactions.,pending,low,9.0
02e28d9c-cf90-4c62-91cd-77fe7330f0fd,CUST_00922,2026-05-21,technical,"I cannot log in to my account, password reset is not working.",open,high,
cc87de20-45d8-49ce-9598-174b87178ffd,CUST_00922,2026-05-18,feature,Is there a way to export data to Excel automatically?,pending,high,13.0
a1240e5a-19bd-43e8-bd79-a973ea2df139,CUST_00922,2026-05-04,account,How do I export all my data before cancelling?,pending,high,10.0
0f192434-0890-4625-81c0-9ca34e6f35bd,CUST_00924,2024-10-23,feature,Can you add support for multiple currencies?,resolved,medium,4.0
2ed28d08-b954-487d-aded-5b26915b6dcc,CUST_00924,2025-05-31,billing,"My invoice shows the wrong amount, please help.",resolved,low,8.0
79ba43a8-efc9-41de-a87d-fa695eeb8e88,CUST_00924,2025-06-05,technical,My bank connection keeps disconnecting every few days.,pending,high,2.0
791c2162-f9ac-4026-8326-e3132d2df3de,CUST_00924,2025-09-30,technical,"I cannot log in to my account, password reset is not working.",resolved,medium,
cc1ca02c-dc4b-400a-9914-42f648c3a413,CUST_00924,2026-04-10,account,Can I downgrade my plan and keep my data?,pending,medium,9.0
6b8d9f38-43f3-41ca-83db-c241b8097f10,CUST_00924,2025-11-18,billing,"My invoice shows the wrong amount, please help.",open,low,2.0
58b6f5ad-c16d-45dc-8989-6061d41aa43e,CUST_00924,2025-09-26,billing,I was charged twice this month and need a refund immediately.,pending,high,3.0
949f6ed4-c366-41c1-ba27-87e56ee29f93,CUST_00925,2025-06-27,feature,Please add a dark mode to the dashboard.,open,high,1.0
d147e98c-1d29-4dcb-be2d-e004060d1238,CUST_00926,2026-03-14,feature,I need the ability to set recurring transactions.,open,medium,4.0
21a37212-2553-4c41-82f4-8e64f363cd99,CUST_00926,2026-04-11,feature,I need the ability to set recurring transactions.,pending,medium,2.0
d6d47bbc-3f14-4d12-a89b-2bd516e1986f,CUST_00927,2025-12-30,account,Can I downgrade my plan and keep my data?,resolved,high,3.0
0a98eea5-ad5c-465e-b1a6-824463cdf49e,CUST_00927,2026-05-22,billing,Why did my subscription price increase without notice?,open,high,9.0
c673f365-51c3-460a-9e46-9b2f304c1ac8,CUST_00928,2026-02-04,technical,The app crashes every time I try to run payroll.,resolved,high,14.0
32a11ad7-c51a-4b58-8226-3d522b6174bf,CUST_00928,2025-05-08,technical,Reports are not loading and just show a blank screen.,pending,high,
ae9e900c-26c2-45ef-9d72-fee45e29b15b,CUST_00928,2025-05-22,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,1.0
13bc2167-c435-4cb9-af30-836bb370ae96,CUST_00928,2025-11-11,billing,"My invoice shows the wrong amount, please help.",pending,low,12.0
6b78fa02-1b09-4ad6-8628-332ab8993901,CUST_00928,2025-04-19,technical,The app crashes every time I try to run payroll.,resolved,high,9.0
99d17b5d-64fc-4953-a832-f1ab1f412640,CUST_00929,2026-01-29,billing,"My invoice shows the wrong amount, please help.",pending,medium,3.0
f336fbd0-078d-494d-bafe-9bf341f5dc52,CUST_00929,2025-12-01,account,I need to update my business address and tax ID.,open,high,
08452cb1-3aaf-4fdb-aa8b-ec9553d6c8cb,CUST_00929,2025-10-01,billing,Why did my subscription price increase without notice?,resolved,low,13.0
e06c93d3-5551-457c-b638-9f2b869fe7e7,CUST_00929,2026-05-14,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,5.0
8caf6f18-1237-4c8c-8cf6-6b815f4e3efd,CUST_00930,2026-04-23,feature,I need the ability to set recurring transactions.,open,high,
cf6e880a-6633-402a-93b4-f9402b42df37,CUST_00930,2026-02-23,feature,I need the ability to set recurring transactions.,resolved,high,11.0
1b4f6c4a-28d6-4f8b-b86b-cd464110c899,CUST_00930,2025-12-20,account,How do I add a second user to my account?,open,high,6.0
04ea6711-1fb2-404c-90b3-ab08bbde4959,CUST_00930,2025-10-27,technical,The app crashes every time I try to run payroll.,open,low,
b75209ef-5b29-4f5e-adf1-651e465a794c,CUST_00930,2025-09-30,billing,Why did my subscription price increase without notice?,open,low,13.0
18e6d043-8898-47f5-bbdb-e187d54810fc,CUST_00930,2026-04-10,technical,The app crashes every time I try to run payroll.,resolved,medium,7.0
bea2fdaf-ac77-4fca-ba54-dc94829e34db,CUST_00930,2026-05-01,billing,Why did my subscription price increase without notice?,open,low,6.0
c796bd78-f0f1-4ecf-8d52-b5dc4bdb708f,CUST_00931,2025-02-28,feature,Please add a dark mode to the dashboard.,open,medium,6.0
27616a5f-0cc9-475b-9e76-831a1fac13d8,CUST_00932,2025-10-08,billing,Why did my subscription price increase without notice?,resolved,medium,
71d6bb10-700f-405e-b824-7b380868d8a5,CUST_00932,2025-09-03,technical,Reports are not loading and just show a blank screen.,pending,high,14.0
91e8369a-fb40-4ac5-871c-8bf9c72db581,CUST_00933,2026-04-16,feature,Is there a way to export data to Excel automatically?,open,high,12.0
af4bb236-6605-4880-8ac5-c111ce0fa9d1,CUST_00933,2026-04-11,account,Can I downgrade my plan and keep my data?,pending,medium,5.0
5fecf757-559b-4bd5-b583-f8f0e768ffdc,CUST_00934,2026-03-16,billing,Why did my subscription price increase without notice?,resolved,high,8.0
55661d53-9240-457d-ad97-931897dce4fa,CUST_00934,2026-03-30,account,Can I downgrade my plan and keep my data?,pending,low,3.0
1d2e20ad-b3b8-4697-923c-9e5a8940da2a,CUST_00934,2026-01-26,technical,The app crashes every time I try to run payroll.,resolved,high,5.0
0bb0e5c7-e388-4770-97e1-64f0b0732201,CUST_00935,2026-05-02,billing,"My invoice shows the wrong amount, please help.",pending,low,1.0
6f91c2dd-17bc-4317-8e46-3b7aee7474b9,CUST_00936,2025-11-25,account,How do I add a second user to my account?,resolved,low,11.0
734e1be1-a2fc-411c-b907-e18703a553ad,CUST_00936,2026-02-03,account,How do I export all my data before cancelling?,pending,medium,6.0
badfa8c2-9cf5-4c50-a9d5-3a27a943b720,CUST_00936,2026-03-26,account,How do I add a second user to my account?,pending,high,
74febce9-59d9-4b2e-8e47-e32ec066d585,CUST_00936,2026-04-24,billing,I was charged twice this month and need a refund immediately.,resolved,high,1.0
dd2fc014-4305-4094-a3f2-c1a871578a35,CUST_00937,2026-04-20,account,Can I downgrade my plan and keep my data?,open,high,2.0
d9597dec-b31d-4bb0-822c-de279f336dd9,CUST_00937,2026-05-15,billing,I was charged twice this month and need a refund immediately.,resolved,high,2.0
67d0f4b5-d2b3-443f-b7d2-df054804cacd,CUST_00937,2026-04-14,billing,I was charged twice this month and need a refund immediately.,open,high,7.0
5097f975-d6bf-4e8c-ac8b-cb4940c34a9f,CUST_00937,2026-04-30,technical,"I cannot log in to my account, password reset is not working.",pending,high,7.0
f4762da9-bc23-464f-a68b-d2c1a68fa9e1,CUST_00937,2026-05-01,feature,I need the ability to set recurring transactions.,pending,high,4.0
e3a1aa78-3ffa-4263-b457-f62e0b672cd0,CUST_00937,2026-04-13,feature,I need the ability to set recurring transactions.,open,high,2.0
c1640ccb-c245-44ca-be84-2674a3ee0130,CUST_00937,2026-04-22,feature,Can you add support for multiple currencies?,open,low,3.0
5a66f453-d30d-467e-b45c-d04508d7359f,CUST_00938,2025-10-31,technical,The app crashes every time I try to run payroll.,open,medium,9.0
f8657b93-6297-4788-91f4-1464da009d6c,CUST_00940,2026-04-20,account,Can I downgrade my plan and keep my data?,open,medium,
e8e243b1-f259-496e-9ae3-1022eb2a676b,CUST_00941,2026-02-05,feature,Can you add support for multiple currencies?,open,high,9.0
2fdb0515-8529-4b5d-b4b3-7284a1d485c6,CUST_00942,2025-06-03,technical,The app crashes every time I try to run payroll.,resolved,high,10.0
32b36c49-c574-4910-ab30-8036cbd74e10,CUST_00942,2026-03-21,feature,Is there a way to export data to Excel automatically?,pending,high,11.0
fdedee69-c81b-4fe3-bdc2-9dc2ee7c3c25,CUST_00942,2025-08-29,account,How do I add a second user to my account?,resolved,low,13.0
a65c3098-2841-45da-99b4-bf0aebdc5793,CUST_00943,2025-02-14,feature,Can you add support for multiple currencies?,resolved,low,6.0
a94a8338-696d-47fd-9804-03136b236dde,CUST_00945,2024-10-25,account,How do I add a second user to my account?,open,medium,14.0
0e0f310f-d278-407f-89b6-618c1e0b9d8a,CUST_00946,2025-12-29,technical,"I cannot log in to my account, password reset is not working.",open,high,12.0
d445bcc9-bbe1-4e04-8506-84daeef200ba,CUST_00946,2025-10-16,account,How do I add a second user to my account?,open,high,5.0
4d79f033-c932-415e-9316-f450a5e9cec5,CUST_00947,2026-04-04,technical,"I cannot log in to my account, password reset is not working.",resolved,high,6.0
b9833316-fbd2-450f-b136-80de40daf655,CUST_00947,2026-04-12,account,Can I downgrade my plan and keep my data?,open,medium,5.0
f8a9e0b0-4ef7-4817-82f7-a561db58c7df,CUST_00948,2026-05-10,feature,Please add a dark mode to the dashboard.,open,high,7.0
ef598d07-2989-4156-8ac1-e9e31f4b759c,CUST_00949,2026-01-23,billing,Why did my subscription price increase without notice?,resolved,medium,9.0
eb42fe81-abd7-4017-9419-bf2dfbbcfdd8,CUST_00949,2026-03-28,technical,My bank connection keeps disconnecting every few days.,resolved,medium,9.0
fb0468e8-7fc2-44aa-b021-976cde3195f7,CUST_00949,2025-12-23,billing,I was charged twice this month and need a refund immediately.,resolved,high,14.0
5ffbac1d-e0d6-4666-a22c-cb46827581db,CUST_00950,2025-12-18,account,How do I export all my data before cancelling?,pending,medium,8.0
a0e45d15-2cf9-4ca9-9bfb-8f03680c15a9,CUST_00950,2026-05-08,account,Can I downgrade my plan and keep my data?,resolved,low,
d844a1cf-3ee2-4773-9c84-2bb8241ea1ba,CUST_00950,2026-05-14,feature,I need the ability to set recurring transactions.,open,low,1.0
f78d450b-d1bb-48f4-82a1-b30848695dda,CUST_00951,2025-11-05,account,I need to update my business address and tax ID.,resolved,low,
dd2cff82-dac4-415c-9f65-b4d7aec52355,CUST_00951,2025-08-28,technical,The app crashes every time I try to run payroll.,open,medium,6.0
fcfc4ed0-08a9-46d7-b1b9-ae9114de1103,CUST_00952,2026-04-07,account,How do I export all my data before cancelling?,open,high,8.0
8c9b8d2a-3efb-4d4e-a9f1-ff0a5fc9f3cc,CUST_00953,2026-04-04,billing,I was charged twice this month and need a refund immediately.,open,low,7.0
a0f9ba45-7655-4ab2-b22d-f362ab6e7cd2,CUST_00953,2026-04-08,technical,The app crashes every time I try to run payroll.,pending,medium,9.0
ea2e9a59-0b11-4e9d-9f36-b6025d6c7302,CUST_00953,2026-03-07,account,I need to update my business address and tax ID.,open,low,
c6fddf28-5452-454f-ac48-3bbd4811a7e3,CUST_00953,2026-04-18,technical,Reports are not loading and just show a blank screen.,resolved,medium,7.0
9cd66d1f-c0f7-489a-bf48-38db43897e57,CUST_00954,2025-12-21,billing,"My invoice shows the wrong amount, please help.",open,low,14.0
a981881f-88a2-4879-b90a-5d9fe68f2bb7,CUST_00954,2026-02-12,billing,Why did my subscription price increase without notice?,resolved,medium,4.0
78b57e21-a4fc-4444-9440-5a14a2370ecb,CUST_00955,2026-01-20,technical,"I cannot log in to my account, password reset is not working.",resolved,high,
44829b24-58bc-46b6-9391-4ab38fc27af2,CUST_00955,2026-02-03,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,
34137adb-e585-4cad-86c6-48518622fd72,CUST_00956,2026-03-26,account,Can I downgrade my plan and keep my data?,pending,low,14.0
1525a59d-88d3-432b-ba7b-7527fb618dcb,CUST_00957,2025-12-29,billing,I cancelled but was still billed. Please reverse this charge.,resolved,low,3.0
f45b0087-bf2d-479c-ad7b-240c1c6eadf3,CUST_00958,2026-04-12,billing,"My invoice shows the wrong amount, please help.",resolved,low,10.0
a860985b-8cea-4b66-ae41-ae253841e17d,CUST_00958,2025-10-28,billing,I was charged twice this month and need a refund immediately.,resolved,medium,12.0
afa00f5e-76bd-4575-beb2-a8358cbb4ce3,CUST_00958,2025-10-05,billing,"My invoice shows the wrong amount, please help.",resolved,low,4.0
0a7f9816-6b7e-40c0-944c-da2841986493,CUST_00958,2025-09-01,technical,The app crashes every time I try to run payroll.,pending,high,6.0
e403f8c5-2f14-4690-9810-b33a961d7a41,CUST_00959,2026-02-28,technical,"I cannot log in to my account, password reset is not working.",resolved,low,10.0
1a2c7fe3-7b81-4745-89e9-5a5f984873aa,CUST_00960,2026-05-14,account,Can I downgrade my plan and keep my data?,resolved,medium,6.0
486d5ae6-0568-40ec-a199-ab389e77de91,CUST_00960,2026-03-07,feature,Please add a dark mode to the dashboard.,open,medium,9.0
4a322fbf-7962-4997-8457-2e911cb08977,CUST_00961,2026-02-15,feature,Can you add support for multiple currencies?,resolved,high,
d8498334-59f1-482d-9641-9a2433f94b76,CUST_00961,2025-08-06,feature,Can you add support for multiple currencies?,pending,medium,3.0
680e795c-b80b-46d6-af63-b2e147ce3ed8,CUST_00961,2025-12-30,feature,Is there a way to export data to Excel automatically?,open,medium,9.0
9d86e5bf-0793-4411-98e7-38bfb2c2e361,CUST_00962,2025-09-05,technical,My bank connection keeps disconnecting every few days.,pending,medium,3.0
7e5e9bbd-72ff-4948-a312-db7cd596cacb,CUST_00962,2025-11-02,billing,Why did my subscription price increase without notice?,open,medium,12.0
1e08a2c8-8f83-4125-8b51-78f4ce0a2e35,CUST_00963,2025-11-09,billing,"My invoice shows the wrong amount, please help.",open,medium,11.0
e94ad05e-375b-48c6-ac1b-1503ae37005e,CUST_00963,2025-09-11,feature,I need the ability to set recurring transactions.,pending,low,7.0
00caecc9-5b89-4c5b-bcdf-4bb17ff16ab0,CUST_00964,2025-09-13,billing,I cancelled but was still billed. Please reverse this charge.,open,high,4.0
9c1cf334-3f81-4619-abfc-7b2230a3a939,CUST_00964,2025-02-19,account,How do I export all my data before cancelling?,pending,medium,
ec041bb3-aa82-4454-a7f6-15293bebad40,CUST_00964,2025-03-23,feature,Can you add support for multiple currencies?,open,high,9.0
94a09b5c-e1b5-45b7-b3ab-bb41662795bf,CUST_00964,2025-10-02,account,Can I downgrade my plan and keep my data?,pending,high,1.0
94c4ef4b-fc19-4087-bd62-4b54bbcf70b4,CUST_00966,2026-05-05,technical,The app crashes every time I try to run payroll.,open,low,9.0
0745cb59-6440-43a7-b995-33f978a0e2d2,CUST_00966,2026-04-14,billing,Why did my subscription price increase without notice?,pending,high,5.0
af032aee-776f-4419-a28b-24b3313fddbd,CUST_00966,2026-02-01,feature,Please add a dark mode to the dashboard.,resolved,low,1.0
5848daaf-de96-4ef6-ae92-d170ab4f8ef6,CUST_00966,2026-05-16,technical,Reports are not loading and just show a blank screen.,resolved,medium,9.0
d88ecf74-1826-4023-adfc-c5ce69a34971,CUST_00966,2026-02-02,technical,My bank connection keeps disconnecting every few days.,pending,high,
f9d81447-e764-48f5-a247-0d42554833ba,CUST_00967,2026-02-10,feature,Please add a dark mode to the dashboard.,pending,high,5.0
92ce4b0a-1b75-456f-945e-3fb64421c3cb,CUST_00967,2026-01-11,technical,"I cannot log in to my account, password reset is not working.",open,low,4.0
3e9049de-33ff-4755-90e1-af1932ed046c,CUST_00967,2026-05-15,technical,"I cannot log in to my account, password reset is not working.",pending,medium,11.0
6be51dbc-466b-4497-a984-a915b5c2d8c7,CUST_00968,2026-04-02,billing,Why did my subscription price increase without notice?,open,low,8.0
520ec093-d09c-4eba-9249-2ecb895c80b7,CUST_00968,2026-04-24,account,Can I downgrade my plan and keep my data?,pending,medium,13.0
5dbffdec-503d-4dd6-9861-9aa1030c71bd,CUST_00969,2026-05-07,feature,Please add a dark mode to the dashboard.,resolved,medium,5.0
c6fcb793-197b-4d97-b09c-a532ce1ce73a,CUST_00969,2026-01-30,account,How do I export all my data before cancelling?,open,low,9.0
fa882648-0c22-41a4-8d12-13c92e7ae052,CUST_00970,2025-06-04,feature,I need the ability to set recurring transactions.,resolved,high,13.0
a067cbc5-e10b-445d-b79b-33ae60412c43,CUST_00970,2025-08-28,account,How do I add a second user to my account?,open,low,6.0
0ff1c216-c5b3-4a63-b5c1-279c2975156d,CUST_00971,2026-05-17,account,How do I add a second user to my account?,resolved,high,9.0
1019429d-7c33-49ab-904f-a380d1230b45,CUST_00971,2026-02-27,feature,I need the ability to set recurring transactions.,resolved,medium,9.0
ce8c5cd0-286b-432e-812f-51b0668e16c5,CUST_00971,2026-05-04,feature,I need the ability to set recurring transactions.,resolved,medium,13.0
b0e8b080-5d9f-4c0e-bda3-0748f7f8d939,CUST_00972,2026-03-22,account,How do I export all my data before cancelling?,open,high,13.0
52456a7e-c72d-4a90-bf84-5713471fc8ea,CUST_00972,2025-12-12,technical,My bank connection keeps disconnecting every few days.,open,medium,
1e8db7fd-1d59-4055-9aa6-98c76c9f0f7f,CUST_00972,2026-04-12,technical,Reports are not loading and just show a blank screen.,open,high,7.0
cf1873a5-9e9d-4022-b178-b090dc252411,CUST_00972,2026-02-26,technical,"I cannot log in to my account, password reset is not working.",pending,high,11.0
8c9e273f-3554-43e8-a60d-529f1d859733,CUST_00973,2026-02-07,technical,Reports are not loading and just show a blank screen.,resolved,medium,5.0
a6d6a438-b5e0-435a-afeb-e83c642e9b69,CUST_00974,2026-05-21,billing,I was charged twice this month and need a refund immediately.,pending,high,7.0
77d8c37c-92ef-45ba-a5d0-aa78c9562622,CUST_00974,2026-03-11,billing,Why did my subscription price increase without notice?,open,medium,6.0
f5187108-dfb1-4f72-9428-ce293dc229bc,CUST_00974,2026-04-27,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,
f827eabf-28b6-48c8-8762-7c34414c20bf,CUST_00975,2025-11-27,feature,Is there a way to export data to Excel automatically?,pending,high,
de9f2ba4-8c1f-44a4-a332-da9755239810,CUST_00975,2025-06-03,account,How do I export all my data before cancelling?,open,medium,13.0
9c55f8b5-d6d3-4a82-9c9a-2a77762d5bc6,CUST_00975,2025-07-11,account,I need to update my business address and tax ID.,resolved,high,8.0
2cbd8428-c411-4915-b6c5-f84a34aaeb48,CUST_00976,2026-01-25,billing,Why did my subscription price increase without notice?,resolved,medium,7.0
d29a546c-ba35-4633-b216-e61740383dba,CUST_00977,2025-10-12,feature,Please add a dark mode to the dashboard.,open,medium,1.0
85c1d15d-33d6-4f32-8659-beecb77befcc,CUST_00977,2026-03-31,account,Can I downgrade my plan and keep my data?,pending,high,5.0
56ed9fac-0ef0-4eda-b17a-9ac569559248,CUST_00977,2025-12-03,technical,"I cannot log in to my account, password reset is not working.",open,medium,4.0
a80d97dc-20c5-444a-8e71-10900dd8581b,CUST_00978,2026-03-24,account,Can I downgrade my plan and keep my data?,pending,low,7.0
65e8f769-3bbb-414c-8e37-e28cc959f574,CUST_00978,2026-02-21,account,How do I add a second user to my account?,resolved,high,11.0
89cbb7b0-3b5b-482b-bb22-bff592d49834,CUST_00978,2025-04-29,billing,"My invoice shows the wrong amount, please help.",pending,high,
eb7d6372-bf21-4cb4-bdb6-d21cda3553be,CUST_00979,2025-09-01,technical,The app crashes every time I try to run payroll.,resolved,high,8.0
99cda351-8258-429b-80f9-9ec69bcf7266,CUST_00979,2025-09-04,feature,Can you add support for multiple currencies?,resolved,medium,
b3efbdca-c49d-4cbc-94b8-61afd91f9c71,CUST_00979,2026-03-20,technical,My bank connection keeps disconnecting every few days.,resolved,high,12.0
b058d74f-4587-4963-965d-c64869499fac,CUST_00979,2025-11-16,feature,Is there a way to export data to Excel automatically?,open,high,
a4ed5c6b-a8c9-4602-a439-fb90516377fb,CUST_00979,2025-12-03,technical,My bank connection keeps disconnecting every few days.,resolved,medium,4.0
692df8fc-37f9-466d-9134-08189fa712a4,CUST_00979,2026-03-29,account,Can I downgrade my plan and keep my data?,pending,medium,13.0
e281c1c3-3075-4c38-9b7d-2184d24586bd,CUST_00979,2025-11-28,feature,I need the ability to set recurring transactions.,pending,high,10.0
d3c0bc0f-16d6-45fd-86c3-446e49bf72ac,CUST_00979,2026-03-25,billing,Why did my subscription price increase without notice?,resolved,low,4.0
a5c6a0e5-185e-45d5-b77a-5bf61089c45f,CUST_00980,2025-09-03,feature,I need the ability to set recurring transactions.,open,high,14.0
24bdc12a-6a65-4601-87de-77301e4a25a4,CUST_00980,2025-07-05,account,I need to update my business address and tax ID.,resolved,high,
d278d22d-d3ef-4246-bf1c-91c3311e7897,CUST_00980,2026-03-18,billing,"My invoice shows the wrong amount, please help.",open,high,11.0
23ec497d-30dc-4c9e-b03f-e75e3ed90e18,CUST_00983,2026-05-02,technical,"I cannot log in to my account, password reset is not working.",pending,medium,1.0
c59c7728-491e-42d8-ac1b-237851774137,CUST_00984,2026-01-05,billing,"My invoice shows the wrong amount, please help.",open,medium,
f90fb082-ddbc-49e8-8611-49bc097d9101,CUST_00984,2026-05-09,feature,Is there a way to export data to Excel automatically?,resolved,low,10.0
a3783d33-61d7-4afc-93f5-4b3bf8eacaf4,CUST_00984,2025-07-14,feature,Please add a dark mode to the dashboard.,pending,medium,9.0
5231f9c5-c2e2-4751-a490-09a80794a8c3,CUST_00984,2025-08-03,feature,Please add a dark mode to the dashboard.,resolved,medium,7.0
245592ae-cef1-4889-8df3-7d94068d5f2a,CUST_00985,2026-05-04,feature,Can you add support for multiple currencies?,pending,high,
59609faa-c555-494c-b3d5-ac59d2320ab0,CUST_00985,2026-05-07,technical,My bank connection keeps disconnecting every few days.,pending,high,
bd9ae21d-a7d4-48b8-abec-b1cfa7c15160,CUST_00986,2026-03-29,billing,Why did my subscription price increase without notice?,resolved,medium,
a3938423-4fa8-4077-be83-aaac7c06f228,CUST_00986,2025-09-25,account,I need to update my business address and tax ID.,open,medium,12.0
487517e4-4292-46ca-abfd-d5ece918af87,CUST_00986,2025-09-25,feature,I need the ability to set recurring transactions.,resolved,low,4.0
1fa1bcd1-4b47-41d0-8d62-a4e1f3e38d11,CUST_00986,2025-12-04,feature,Can you add support for multiple currencies?,pending,low,
d79072d9-e513-48e4-bdc3-6c1780db56af,CUST_00987,2024-10-04,billing,Why did my subscription price increase without notice?,resolved,low,14.0
cda8272b-4226-4a58-8264-7aa0795c5b97,CUST_00988,2026-03-22,billing,"My invoice shows the wrong amount, please help.",pending,medium,7.0
01209755-513b-4c9f-a6a2-f0aea8cd0ae0,CUST_00988,2026-04-04,account,How do I export all my data before cancelling?,pending,low,7.0
2d3f9f6b-4fd6-4ba7-97b0-58954e6efb0c,CUST_00988,2026-05-04,technical,My bank connection keeps disconnecting every few days.,open,low,1.0
296c582a-111c-4dcd-b898-31e554271794,CUST_00988,2026-05-16,feature,Can you add support for multiple currencies?,open,low,5.0
dfa580ef-5d42-48a1-9f29-05371dabe440,CUST_00989,2026-03-15,technical,"I cannot log in to my account, password reset is not working.",open,low,2.0
3394a54d-6916-4ed7-9052-35f43d92d759,CUST_00989,2026-01-10,feature,I need the ability to set recurring transactions.,pending,low,12.0
37e71a3b-7c35-4762-b58a-249288932ecb,CUST_00989,2026-03-27,technical,My bank connection keeps disconnecting every few days.,pending,medium,2.0
20601271-ed54-4f6e-ae1d-3757a7577d97,CUST_00990,2026-05-01,account,Can I downgrade my plan and keep my data?,pending,medium,13.0
